	数字1		数字2		数字3		平均值		出现概率	
	18		21		27		22.0		0.0135706340378198	
	18		21		28		22.333333333333332		0.012458286985539488	
	18		21		29		22.666666666666668		0.011568409343715239	
	18		21		30		23.0		0.01067853170189099	
	18		21		31		23.333333333333332		0.00978865406006674	
	18		22		23		21.0		0.01668520578420467	
	18		22		24		21.333333333333332		0.01557285873192436	
	18		22		25		21.666666666666668		0.014460511679644048	
	18		22		26		22.0		0.0135706340378198	
	18		22		27		22.333333333333332		0.012458286985539488	
	18		22		28		22.666666666666668		0.011568409343715239	
	18		22		29		23.0		0.01067853170189099	
	18		22		30		23.333333333333332		0.00978865406006674	
	18		22		31		23.666666666666668		0.008898776418242492	
	18		23		24		21.666666666666668		0.014460511679644048	
	18		23		25		22.0		0.0135706340378198	
	18		23		26		22.333333333333332		0.012458286985539488	
	18		23		27		22.666666666666668		0.011568409343715239	
	18		23		28		23.0		0.01067853170189099	
	18		23		29		23.333333333333332		0.00978865406006674	
	18		23		30		23.666666666666668		0.008898776418242492	
	18		23		31		24.0		0.008231368186874305	
	18		24		25		22.333333333333332		0.012458286985539488	
	18		24		26		22.666666666666668		0.011568409343715239	
	18		24		27		23.0		0.01067853170189099	
	18		24		28		23.333333333333332		0.00978865406006674	
	18		24		29		23.666666666666668		0.008898776418242492	
	18		24		30		24.0		0.008231368186874305	
	18		24		31		24.333333333333332		0.007341490545050055	
	18		25		26		23.0		0.01067853170189099	
	18		25		27		23.333333333333332		0.00978865406006674	
	18		25		28		23.666666666666668		0.008898776418242492	
	18		25		29		24.0		0.008231368186874305	
	18		25		30		24.333333333333332		0.007341490545050055	
	18		25		31		24.666666666666668		0.006674082313681869	
	18		26		27		23.666666666666668		0.008898776418242492	
	18		26		28		24.0		0.008231368186874305	
	18		26		29		24.333333333333332		0.007341490545050055	
	18		26		30		24.666666666666668		0.006674082313681869	
	18		26		31		25.0		0.006006674082313682	
	18		27		28		24.333333333333332		0.007341490545050055	
	18		27		29		24.666666666666668		0.006674082313681869	
	18		27		30		25.0		0.006006674082313682	
	18		27		31		25.333333333333332		0.005339265850945495	
	18		28		29		25.0		0.006006674082313682	
	18		28		30		25.333333333333332		0.005339265850945495	
	18		28		31		25.666666666666668		0.0046718576195773085	
	18		29		30		25.666666666666668		0.0046718576195773085	
	18		29		31		26.0		0.004226918798665183	
	18		30		31		26.333333333333332		0.003559510567296997	
	19		20		21		20.0		0.019799777530589546	
	19		20		22		20.333333333333332		0.018687430478309234	
	19		20		23		20.666666666666668		0.017797552836484983	
	19		20		24		21.0		0.01668520578420467	
	19		20		25		21.333333333333332		0.01557285873192436	
	19		20		26		21.666666666666668		0.014460511679644048	
	19		20		27		22.0		0.0135706340378198	
	19		20		28		22.333333333333332		0.012458286985539488	
	19		20		29		22.666666666666668		0.011568409343715239	
	19		20		30		23.0		0.01067853170189099	
	19		20		31		23.333333333333332		0.00978865406006674	
	19		21		22		20.666666666666668		0.017797552836484983	
	19		21		23		21.0		0.01668520578420467	
	19		21		24		21.333333333333332		0.01557285873192436	
	19		21		25		21.666666666666668		0.014460511679644048	
	19		21		26		22.0		0.0135706340378198	
	19		21		27		22.333333333333332		0.012458286985539488	
	19		21		28		22.666666666666668		0.011568409343715239	
	19		21		29		23.0		0.01067853170189099	
	19		21		30		23.333333333333332		0.00978865406006674	
	19		21		31		23.666666666666668		0.008898776418242492	
	19		22		23		21.333333333333332		0.01557285873192436	
	19		22		24		21.666666666666668		0.014460511679644048	
	19		22		25		22.0		0.0135706340378198	
	19		22		26		22.333333333333332		0.012458286985539488	
	19		22		27		22.666666666666668		0.011568409343715239	
	19		22		28		23.0		0.01067853170189099	
	19		22		29		23.333333333333332		0.00978865406006674	
	19		22		30		23.666666666666668		0.008898776418242492	
	19		22		31		24.0		0.008231368186874305	
	19		23		24		22.0		0.0135706340378198	
	19		23		25		22.333333333333332		0.012458286985539488	
	19		23		26		22.666666666666668		0.011568409343715239	
	19		23		27		23.0		0.01067853170189099	
	19		23		28		23.333333333333332		0.00978865406006674	
	19		23		29		23.666666666666668		0.008898776418242492	
	19		23		30		24.0		0.008231368186874305	
	19		23		31		24.333333333333332		0.007341490545050055	
	19		24		25		22.666666666666668		0.011568409343715239	
	19		24		26		23.0		0.01067853170189099	
	19		24		27		23.333333333333332		0.00978865406006674	
	19		24		28		23.666666666666668		0.008898776418242492	
	19		24		29		24.0		0.008231368186874305	
	19		24		30		24.333333333333332		0.007341490545050055	
	19		24		31		24.666666666666668		0.006674082313681869	
	19		25		26		23.333333333333332		0.00978865406006674	
	19		25		27		23.666666666666668		0.008898776418242492	
	19		25		28		24.0		0.008231368186874305	
	19		25		29		24.333333333333332		0.007341490545050055	
	19		25		30		24.666666666666668		0.006674082313681869	
	19		25		31		25.0		0.006006674082313682	
	19		26		27		24.0		0.008231368186874305	
	19		26		28		24.333333333333332		0.007341490545050055	
	19		26		29		24.666666666666668		0.006674082313681869	
	19		26		30		25.0		0.006006674082313682	
	19		26		31		25.333333333333332		0.005339265850945495	
	19		27		28		24.666666666666668		0.006674082313681869	
	19		27		29		25.0		0.006006674082313682	
	19		27		30		25.333333333333332		0.005339265850945495	
	19		27		31		25.666666666666668		0.0046718576195773085	
	19		28		29		25.333333333333332		0.005339265850945495	
	19		28		30		25.666666666666668		0.0046718576195773085	
	19		28		31		26.0		0.004226918798665183	
	19		29		30		26.0		0.004226918798665183	
	19		29		31		26.333333333333332		0.003559510567296997	
	19		30		31		26.666666666666668		0.003114571746384872	
	20		21		22		21.0		0.01668520578420467	
	20		21		23		21.333333333333332		0.01557285873192436	
	20		21		24		21.666666666666668		0.014460511679644048	
	20		21		25		22.0		0.0135706340378198	
	20		21		26		22.333333333333332		0.012458286985539488	
	20		21		27		22.666666666666668		0.011568409343715239	
	20		21		28		23.0		0.01067853170189099	
	20		21		29		23.333333333333332		0.00978865406006674	
	20		21		30		23.666666666666668		0.008898776418242492	
	20		21		31		24.0		0.008231368186874305	
	20		22		23		21.666666666666668		0.014460511679644048	
	20		22		24		22.0		0.0135706340378198	
	20		22		25		22.333333333333332		0.012458286985539488	
	20		22		26		22.666666666666668		0.011568409343715239	
	20		22		27		23.0		0.01067853170189099	
	20		22		28		23.333333333333332		0.00978865406006674	
	20		22		29		23.666666666666668		0.008898776418242492	
	20		22		30		24.0		0.008231368186874305	
	20		22		31		24.333333333333332		0.007341490545050055	
	20		23		24		22.333333333333332		0.012458286985539488	
	20		23		25		22.666666666666668		0.011568409343715239	
	20		23		26		23.0		0.01067853170189099	
	20		23		27		23.333333333333332		0.00978865406006674	
	20		23		28		23.666666666666668		0.008898776418242492	
	20		23		29		24.0		0.008231368186874305	
	20		23		30		24.333333333333332		0.007341490545050055	
	20		23		31		24.666666666666668		0.006674082313681869	
	20		24		25		23.0		0.01067853170189099	
	20		24		26		23.333333333333332		0.00978865406006674	
	20		24		27		23.666666666666668		0.008898776418242492	
	20		24		28		24.0		0.008231368186874305	
	20		24		29		24.333333333333332		0.007341490545050055	
	20		24		30		24.666666666666668		0.006674082313681869	
	20		24		31		25.0		0.006006674082313682	
	20		25		26		23.666666666666668		0.008898776418242492	
	20		25		27		24.0		0.008231368186874305	
	20		25		28		24.333333333333332		0.007341490545050055	
	20		25		29		24.666666666666668		0.006674082313681869	
	20		25		30		25.0		0.006006674082313682	
	20		25		31		25.333333333333332		0.005339265850945495	
	20		26		27		24.333333333333332		0.007341490545050055	
	20		26		28		24.666666666666668		0.006674082313681869	
	20		26		29		25.0		0.006006674082313682	
	20		26		30		25.333333333333332		0.005339265850945495	
	20		26		31		25.666666666666668		0.0046718576195773085	
	20		27		28		25.0		0.006006674082313682	
	20		27		29		25.333333333333332		0.005339265850945495	
	20		27		30		25.666666666666668		0.0046718576195773085	
	20		27		31		26.0		0.004226918798665183	
	20		28		29		25.666666666666668		0.0046718576195773085	
	20		28		30		26.0		0.004226918798665183	
	20		28		31		26.333333333333332		0.003559510567296997	
	20		29		30		26.333333333333332		0.003559510567296997	
	20		29		31		26.666666666666668		0.003114571746384872	
	20		30		31		27.0		0.0026696329254727474	
	21		22		23		22.0		0.0135706340378198	
	21		22		24		22.333333333333332		0.012458286985539488	
	21		22		25		22.666666666666668		0.011568409343715239	
	21		22		26		23.0		0.01067853170189099	
	21		22		27		23.333333333333332		0.00978865406006674	
	21		22		28		23.666666666666668		0.008898776418242492	
	21		22		29		24.0		0.008231368186874305	
	21		22		30		24.333333333333332		0.007341490545050055	
	21		22		31		24.666666666666668		0.006674082313681869	
	21		23		24		22.666666666666668		0.011568409343715239	
	21		23		25		23.0		0.01067853170189099	
	21		23		26		23.333333333333332		0.00978865406006674	
	21		23		27		23.666666666666668		0.008898776418242492	
	21		23		28		24.0		0.008231368186874305	
	21		23		29		24.333333333333332		0.007341490545050055	
	21		23		30		24.666666666666668		0.006674082313681869	
	21		23		31		25.0		0.006006674082313682	
	21		24		25		23.333333333333332		0.00978865406006674	
	21		24		26		23.666666666666668		0.008898776418242492	
	21		24		27		24.0		0.008231368186874305	
	21		24		28		24.333333333333332		0.007341490545050055	
	21		24		29		24.666666666666668		0.006674082313681869	
	21		24		30		25.0		0.006006674082313682	
	21		24		31		25.333333333333332		0.005339265850945495	
	21		25		26		24.0		0.008231368186874305	
	21		25		27		24.333333333333332		0.007341490545050055	
	21		25		28		24.666666666666668		0.006674082313681869	
	21		25		29		25.0		0.006006674082313682	
	21		25		30		25.333333333333332		0.005339265850945495	
	21		25		31		25.666666666666668		0.0046718576195773085	
	21		26		27		24.666666666666668		0.006674082313681869	
	21		26		28		25.0		0.006006674082313682	
	21		26		29		25.333333333333332		0.005339265850945495	
	21		26		30		25.666666666666668		0.0046718576195773085	
	21		26		31		26.0		0.004226918798665183	
	21		27		28		25.333333333333332		0.005339265850945495	
	21		27		29		25.666666666666668		0.0046718576195773085	
	21		27		30		26.0		0.004226918798665183	
	21		27		31		26.333333333333332		0.003559510567296997	
	21		28		29		26.0		0.004226918798665183	
	21		28		30		26.333333333333332		0.003559510567296997	
	21		28		31		26.666666666666668		0.003114571746384872	
	21		29		30		26.666666666666668		0.003114571746384872	
	21		29		31		27.0		0.0026696329254727474	
	21		30		31		27.333333333333332		0.002224694104560623	
	22		23		24		23.0		0.01067853170189099	
	22		23		25		23.333333333333332		0.00978865406006674	
	22		23		26		23.666666666666668		0.008898776418242492	
	22		23		27		24.0		0.008231368186874305	
	22		23		28		24.333333333333332		0.007341490545050055	
	22		23		29		24.666666666666668		0.006674082313681869	
	22		23		30		25.0		0.006006674082313682	
	22		23		31		25.333333333333332		0.005339265850945495	
	22		24		25		23.666666666666668		0.008898776418242492	
	22		24		26		24.0		0.008231368186874305	
	22		24		27		24.333333333333332		0.007341490545050055	
	22		24		28		24.666666666666668		0.006674082313681869	
	22		24		29		25.0		0.006006674082313682	
	22		24		30		25.333333333333332		0.005339265850945495	
	22		24		31		25.666666666666668		0.0046718576195773085	
	22		25		26		24.333333333333332		0.007341490545050055	
	22		25		27		24.666666666666668		0.006674082313681869	
	22		25		28		25.0		0.006006674082313682	
	22		25		29		25.333333333333332		0.005339265850945495	
	22		25		30		25.666666666666668		0.0046718576195773085	
	22		25		31		26.0		0.004226918798665183	
	22		26		27		25.0		0.006006674082313682	
	22		26		28		25.333333333333332		0.005339265850945495	
	22		26		29		25.666666666666668		0.0046718576195773085	
	22		26		30		26.0		0.004226918798665183	
	22		26		31		26.333333333333332		0.003559510567296997	
	22		27		28		25.666666666666668		0.0046718576195773085	
	22		27		29		26.0		0.004226918798665183	
	22		27		30		26.333333333333332		0.003559510567296997	
	22		27		31		26.666666666666668		0.003114571746384872	
	22		28		29		26.333333333333332		0.003559510567296997	
	22		28		30		26.666666666666668		0.003114571746384872	
	22		28		31		27.0		0.0026696329254727474	
	22		29		30		27.0		0.0026696329254727474	
	22		29		31		27.333333333333332		0.002224694104560623	
	22		30		31		27.666666666666668		0.0017797552836484984	
	23		24		25		24.0		0.008231368186874305	
	23		24		26		24.333333333333332		0.007341490545050055	
	23		24		27		24.666666666666668		0.006674082313681869	
	23		24		28		25.0		0.006006674082313682	
	23		24		29		25.333333333333332		0.005339265850945495	
	23		24		30		25.666666666666668		0.0046718576195773085	
	23		24		31		26.0		0.004226918798665183	
	23		25		26		24.666666666666668		0.006674082313681869	
	23		25		27		25.0		0.006006674082313682	
	23		25		28		25.333333333333332		0.005339265850945495	
	23		25		29		25.666666666666668		0.0046718576195773085	
	23		25		30		26.0		0.004226918798665183	
	23		25		31		26.333333333333332		0.003559510567296997	
	23		26		27		25.333333333333332		0.005339265850945495	
	23		26		28		25.666666666666668		0.0046718576195773085	
	23		26		29		26.0		0.004226918798665183	
	23		26		30		26.333333333333332		0.003559510567296997	
	23		26		31		26.666666666666668		0.003114571746384872	
	23		27		28		26.0		0.004226918798665183	
	23		27		29		26.333333333333332		0.003559510567296997	
	23		27		30		26.666666666666668		0.003114571746384872	
	23		27		31		27.0		0.0026696329254727474	
	23		28		29		26.666666666666668		0.003114571746384872	
	23		28		30		27.0		0.0026696329254727474	
	23		28		31		27.333333333333332		0.002224694104560623	
	23		29		30		27.333333333333332		0.002224694104560623	
	23		29		31		27.666666666666668		0.0017797552836484984	
	23		30		31		28.0		0.001557285873192436	
	24		25		26		25.0		0.006006674082313682	
	24		25		27		25.333333333333332		0.005339265850945495	
	24		25		28		25.666666666666668		0.0046718576195773085	
	24		25		29		26.0		0.004226918798665183	
	24		25		30		26.333333333333332		0.003559510567296997	
	24		25		31		26.666666666666668		0.003114571746384872	
	24		26		27		25.666666666666668		0.0046718576195773085	
	24		26		28		26.0		0.004226918798665183	
	24		26		29		26.333333333333332		0.003559510567296997	
	24		26		30		26.666666666666668		0.003114571746384872	
	24		26		31		27.0		0.0026696329254727474	
	24		27		28		26.333333333333332		0.003559510567296997	
	24		27		29		26.666666666666668		0.003114571746384872	
	24		27		30		27.0		0.0026696329254727474	
	24		27		31		27.333333333333332		0.002224694104560623	
	24		28		29		27.0		0.0026696329254727474	
	24		28		30		27.333333333333332		0.002224694104560623	
	24		28		31		27.666666666666668		0.0017797552836484984	
	24		29		30		27.666666666666668		0.0017797552836484984	
	24		29		31		28.0		0.001557285873192436	
	24		30		31		28.333333333333332		0.0011123470522803114	
	25		26		27		26.0		0.004226918798665183	
	25		26		28		26.333333333333332		0.003559510567296997	
	25		26		29		26.666666666666668		0.003114571746384872	
	25		26		30		27.0		0.0026696329254727474	
	25		26		31		27.333333333333332		0.002224694104560623	
	25		27		28		26.666666666666668		0.003114571746384872	
	25		27		29		27.0		0.0026696329254727474	
	25		27		30		27.333333333333332		0.002224694104560623	
	25		27		31		27.666666666666668		0.0017797552836484984	
